Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_google_ux_Score
98264,0.60925984,0.8046299,0.5992094,0.7996047,0.5448924,0.77244616,0.6320151,0.81600755,0.5529217,0.7764609,0.5572267,0.7786133,0.49610937,0.7480547,0.62459457,0.8122973,0.61900854,0.8095043,0.5632187,0.78160936
98265,0.6939682,0.8469841,0.6265367,0.81326836,0.610391,0.8051955,0.6060916,0.8030458,0.6843158,0.8421579,0.82115453,0.9105773,0.67655975,0.83827984,0.73046005,0.86523,0.75169194,0.87584597,0.75977004,0.879885
98266,0.7113364,0.8556682,0.6702088,0.8351044,0.65205455,0.8260273,0.6669781,0.83348906,0.653201,0.8266005,0.6652313,0.8326156,0.5771259,0.78856295,0.72334915,0.86167455,0.68645114,0.8432256,0.6527016,0.8263508
98267,0.61486506,0.80743253,0.6180213,0.8090106,0.6031156,0.8015578,0.6432638,0.8216319,0.6290728,0.8145364,0.57666755,0.7883338,0.556312,0.77815604,0.6552659,0.82763296,0.6676695,0.83383477,0.6086738,0.8043369
98268,0.51926744,0.7596337,0.52629673,0.76314837,0.51297957,0.75648975,0.5403633,0.77018166,0.49521828,0.74760914,0.5097703,0.75488514,0.42625737,0.7131287,0.55538887,0.77769446,0.532099,0.7660495,0.52186465,0.7609323
98269,0.6801913,0.84009564,0.6662571,0.8331286,0.640712,0.820356,0.651408,0.825704,0.69173956,0.8458698,0.7204678,0.8602339,0.67123413,0.83561707,0.7534995,0.87674975,0.7496491,0.8748245,0.71241534,0.85620767
98270,0.6112291,0.8056146,0.61708605,0.808543,0.55638266,0.7781913,0.60349846,0.8017492,0.59779644,0.7988982,0.6595595,0.82977974,0.6326879,0.81634396,0.67423344,0.8371167,0.73165697,0.8658285,0.6692569,0.83462846
98271,0.539497,0.7697485,0.52341986,0.7617099,0.4755345,0.7377672,0.5120765,0.75603825,0.5579803,0.77899015,0.72585166,0.8629258,0.6758659,0.83793294,0.6562594,0.8281297,0.72885346,0.86442673,0.7657362,0.8828681
98272,0.679257,0.83962846,0.6970492,0.8485246,0.64572537,0.8228627,0.6609891,0.8304945,0.74409544,0.8720477,0.81576896,0.9078845,0.7616572,0.8808286,0.84932595,0.92466295,0.8313221,0.91566104,0.86982524,0.9349126
98273,0.4722954,0.7361477,0.5883801,0.79419005,0.47883898,0.73941946,0.5175431,0.75877154,0.49058276,0.74529135,0.52525014,0.7626251,0.5633036,0.7816518,0.62347746,0.8117387,0.6512007,0.8256004,0.607429,0.8037145
98274,0.68723655,0.8436183,0.69303715,0.8465186,0.65130484,0.8256524,0.70403546,0.85201776,0.68728495,0.8436425,0.74677706,0.8733885,0.68905234,0.8445262,0.771039,0.8855195,0.74411964,0.8720598,0.75776315,0.8788816
98275,0.6960978,0.8480489,0.6691533,0.8345766,0.63737035,0.8186852,0.6550089,0.82750446,0.7455548,0.8727774,0.805227,0.9026135,0.7718196,0.8859098,0.82895327,0.91447663,0.795245,0.89762247,0.8365319,0.91826594
98276,0.66305214,0.83152604,0.66600704,0.8330035,0.59190786,0.7959539,0.62711716,0.8135586,0.7017051,0.85085255,0.74219525,0.8710976,0.71768117,0.8588406,0.7681694,0.8840847,0.7859454,0.8929727,0.7867311,0.89336556
98277,0.6753851,0.83769256,0.65670717,0.8283536,0.58808196,0.794041,0.6667124,0.8333562,0.67760336,0.8388017,0.784308,0.892154,0.68783116,0.8439156,0.776835,0.8884175,0.7825767,0.89128834,0.78210026,0.8910501
98278,0.73025143,0.8651257,0.68458354,0.8422918,0.66768456,0.8338423,0.71570444,0.8578522,0.70216465,0.8510823,0.81220186,0.9061009,0.70365006,0.851825,0.7936776,0.8968388,0.78603345,0.8930167,0.80987835,0.9049392
98279,0.69869184,0.8493459,0.66843855,0.8342193,0.62779355,0.8138968,0.6863851,0.8431926,0.6778346,0.83891726,0.7190311,0.85951555,0.63607746,0.8180387,0.74046844,0.87023425,0.7226375,0.8613187,0.7050992,0.8525496
98280,0.5719918,0.7859959,0.59504044,0.7975202,0.5431677,0.77158386,0.6401237,0.82006186,0.56428194,0.782141,0.6333501,0.81667507,0.6326908,0.8163454,0.6716571,0.83582854,0.70061624,0.8503081,0.6904681,0.84523404
98281,0.65052557,0.8252628,0.70305896,0.8515295,0.6012472,0.8006236,0.6876365,0.84381825,0.6766289,0.8383144,0.7218853,0.86094266,0.71667016,0.8583351,0.7816714,0.8908357,0.78664255,0.8933213,0.7703745,0.88518727
98282,0.6598402,0.8299201,0.7176456,0.8588228,0.64976907,0.82488453,0.7108599,0.85542995,0.6607456,0.8303728,0.6920862,0.8460431,0.6715363,0.83576816,0.74614525,0.8730726,0.7485454,0.8742727,0.7388514,0.8694257
98283,0.71056366,0.85528183,0.6629467,0.83147335,0.6423625,0.82118124,0.6570343,0.82851714,0.7015522,0.8507761,0.8008592,0.9004296,0.7100822,0.8550411,0.78313136,0.8915657,0.78463566,0.89231783,0.8093786,0.9046893
98284,0.5548339,0.77741694,0.5521993,0.7760997,0.4933629,0.74668145,0.5348629,0.76743144,0.60293597,0.801468,0.71653366,0.85826683,0.71622056,0.8581103,0.7153933,0.85769665,0.7498441,0.87492204,0.7719297,0.8859649
98285,0.50065535,0.7503277,0.5143894,0.7571947,0.4145025,0.70725125,0.4955017,0.7477509,0.52048707,0.76024354,0.61885434,0.80942714,0.61121416,0.8056071,0.5918695,0.79593474,0.66633135,0.83316565,0.63901186,0.81950593
98286,0.62127525,0.8106376,0.66454655,0.83227324,0.6199324,0.8099662,0.6162673,0.80813366,0.6370914,0.8185457,0.6605726,0.83028626,0.6410526,0.8205263,0.7587252,0.8793626,0.71380687,0.85690343,0.68150353,0.84075177
98287,0.68708766,0.8435438,0.6580419,0.829021,0.6504555,0.82522774,0.63341236,0.8167062,0.6857064,0.8428532,0.7933642,0.89668214,0.71315277,0.8565764,0.8211081,0.91055405,0.77033615,0.8851681,0.7937058,0.8968529
98288,0.49611038,0.7480552,0.5328383,0.7664192,0.45374298,0.7268715,0.5187598,0.75937986,0.48663604,0.743318,0.4593659,0.7296829,0.4826173,0.7413086,0.5864426,0.7932213,0.57786506,0.78893256,0.51803756,0.7590188
98289,0.55876595,0.77938294,0.52483726,0.7624186,0.5275588,0.7637794,0.5527426,0.7763713,0.5109912,0.7554956,0.59875005,0.79937506,0.5289451,0.76447254,0.5788456,0.7894228,0.6410253,0.82051265,0.6099305,0.80496526
98290,0.3858413,0.6929207,0.4040888,0.70204437,0.41238987,0.70619494,0.3709752,0.6854876,0.44641054,0.72320527,0.5413914,0.7706957,0.5563806,0.7781903,0.47251368,0.73625684,0.58025455,0.7901273,0.6118099,0.805905
98291,0.6815609,0.84078044,0.6405587,0.82027936,0.6211541,0.81057703,0.5787328,0.78936636,0.69852686,0.8492634,0.8053347,0.90266734,0.7354593,0.86772966,0.74089384,0.8704469,0.7503456,0.8751728,0.81604207,0.90802103
98292,0.5719867,0.78599334,0.6319877,0.81599385,0.52068424,0.7603421,0.5838821,0.79194105,0.6310625,0.81553125,0.6585065,0.82925326,0.6951075,0.84755373,0.677228,0.838614,0.71599215,0.8579961,0.71378636,0.8568932
98293,0.6270419,0.8135209,0.6313983,0.81569916,0.5616556,0.78082776,0.61275005,0.806375,0.63099563,0.8154978,0.72220474,0.86110234,0.6846037,0.84230185,0.72735476,0.8636774,0.74897003,0.874485,0.7575425,0.87877125
98294,0.55215883,0.7760794,0.5234065,0.76170325,0.5334643,0.76673216,0.5708394,0.7854197,0.55072343,0.7753617,0.61346674,0.80673337,0.52424127,0.7621206,0.57451046,0.7872552,0.63233525,0.8161676,0.57965875,0.7898294
98295,0.61393225,0.8069661,0.61252415,0.8062621,0.58038306,0.79019153,0.59725034,0.7986252,0.63383806,0.816919,0.7744129,0.88720644,0.7096029,0.8548014,0.74502444,0.8725122,0.7942622,0.8971311,0.8054601,0.90273005
98296,0.6266783,0.8133391,0.63966036,0.8198302,0.57366645,0.7868332,0.6051598,0.8025799,0.59053665,0.7952683,0.62625396,0.813127,0.6052747,0.80263734,0.7187474,0.8593737,0.70293486,0.85146743,0.68811935,0.8440597
98297,0.7064407,0.85322034,0.6743833,0.83719164,0.63740265,0.8187013,0.70162964,0.8508148,0.67287636,0.8364382,0.73091906,0.86545956,0.70574975,0.8528749,0.7689756,0.8844878,0.78747076,0.8937354,0.8080399,0.90401995
98298,0.69625485,0.8481274,0.66089034,0.8304452,0.61874723,0.8093736,0.6351564,0.8175782,0.7014439,0.85072196,0.79813623,0.8990681,0.7724727,0.8862363,0.7738668,0.8869334,0.77358866,0.8867943,0.8287916,0.9143958
98299,0.6878457,0.84392285,0.70594287,0.85297143,0.6361474,0.8180737,0.65059793,0.82529896,0.7096449,0.85482246,0.7685269,0.88426346,0.7069877,0.8534938,0.7787805,0.88939023,0.7660738,0.8830369,0.79254675,0.8962734
98300,0.6031854,0.8015927,0.6319404,0.8159702,0.57721555,0.7886078,0.5973408,0.7986704,0.6385766,0.8192883,0.6907375,0.84536874,0.70908654,0.85454327,0.71938,0.85969,0.7402485,0.8701242,0.74855363,0.8742768
98301,0.5531768,0.77658844,0.53517544,0.7675877,0.50767374,0.75383687,0.48805732,0.7440287,0.6160499,0.80802494,0.7474748,0.8737374,0.72467124,0.8623356,0.6770791,0.83853954,0.721818,0.860909,0.77761286,0.88880646
98302,0.74051845,0.8702592,0.67902875,0.8395144,0.64646804,0.823234,0.6968651,0.84843254,0.72314715,0.8615736,0.7621802,0.8810901,0.6922581,0.84612906,0.7750183,0.8875091,0.74194545,0.87097275,0.75867546,0.8793377
98303,0.7028891,0.85144454,0.6295594,0.8147797,0.61824274,0.8091214,0.60317296,0.8015865,0.7177498,0.8588749,0.8476528,0.9238264,0.7572496,0.8786248,0.7676872,0.8838436,0.80180997,0.900905,0.8608339,0.93041694
98304,0.7395674,0.8697837,0.72698104,0.8634905,0.6524153,0.82620764,0.6494194,0.8247097,0.67625785,0.8381289,0.7626424,0.8813212,0.6665298,0.8332649,0.76602966,0.8830148,0.7691888,0.88459444,0.7432432,0.8716216
98305,0.7079357,0.85396785,0.7387383,0.86936915,0.65495527,0.82747763,0.675491,0.8377455,0.68589497,0.8429475,0.70660686,0.85330343,0.69714105,0.8485705,0.75644356,0.87822175,0.7648283,0.88241416,0.70918953,0.85459477
98306,0.6870368,0.8435184,0.6725029,0.83625144,0.62462974,0.81231487,0.62866,0.81433,0.68707085,0.8435354,0.78881145,0.8944057,0.73267853,0.86633927,0.77133405,0.885667,0.785674,0.892837,0.7986036,0.89930177
98307,0.6778589,0.8389294,0.6950175,0.8475088,0.6528602,0.8264301,0.66298974,0.83149487,0.7055434,0.8527717,0.7785088,0.8892544,0.70717776,0.8535889,0.8014382,0.9007191,0.79136777,0.8956839,0.78618395,0.893092
98308,0.70167565,0.8508378,0.73044956,0.8652248,0.655564,0.82778203,0.6894388,0.8447194,0.7348936,0.8674468,0.79628444,0.8981422,0.7855934,0.8927967,0.79982144,0.8999107,0.81846094,0.9092305,0.8249339,0.91246694
98309,0.59509444,0.7975472,0.5928567,0.7964283,0.55317986,0.77658993,0.5381652,0.7690826,0.60589886,0.8029494,0.6952921,0.84764606,0.6544171,0.8272085,0.7298863,0.86494315,0.7483801,0.8741901,0.73369163,0.86684585
98310,0.7133674,0.85668373,0.6525023,0.82625115,0.67566025,0.8378301,0.64890814,0.82445407,0.6507221,0.825361,0.6724765,0.83623827,0.6183987,0.80919933,0.71016717,0.8550836,0.64830935,0.8241547,0.6850208,0.8425104
98311,0.6747974,0.8373987,0.6535686,0.8267843,0.5992579,0.799629,0.6211312,0.8105656,0.69635487,0.84817743,0.7192562,0.8596281,0.74746317,0.8737316,0.6912768,0.8456384,0.7615256,0.8807628,0.7928996,0.8964498
98312,0.6830485,0.84152424,0.7040449,0.8520224,0.64085937,0.8204297,0.67357934,0.83678967,0.71438646,0.85719323,0.734401,0.8672005,0.75328875,0.8766444,0.7797657,0.88988286,0.7424439,0.87122196,0.7915305,0.89576524
98313,0.69330704,0.8466535,0.6974239,0.84871197,0.68292916,0.8414646,0.6571783,0.82858914,0.69974124,0.8498706,0.78446156,0.89223075,0.67678463,0.8383923,0.806818,0.903409,0.80095375,0.9004769,0.826087,0.9130435
98314,0.7705424,0.8852712,0.73515373,0.86757684,0.67536974,0.83768487,0.7504476,0.87522376,0.767866,0.883933,0.82336426,0.9116821,0.72703767,0.86351883,0.8210325,0.91051626,0.76888776,0.8844439,0.8004084,0.9002042
98315,0.55181384,0.7759069,0.586578,0.793289,0.5583224,0.7791612,0.5663383,0.78316915,0.5740471,0.78702354,0.6570966,0.8285483,0.58030397,0.79015195,0.63556397,0.817782,0.68037415,0.8401871,0.64615464,0.8230773
98316,0.7831414,0.8915707,0.7060927,0.85304636,0.6735767,0.83678836,0.6322136,0.8161068,0.7676932,0.88384664,0.87912434,0.9395622,0.7457623,0.8728812,0.82129437,0.91064715,0.7631493,0.88157463,0.823998,0.911999
98317,0.46640164,0.7332008,0.4857778,0.7428889,0.42060608,0.71030307,0.4333982,0.7166991,0.51643217,0.7582161,0.6228604,0.8114302,0.61821187,0.80910593,0.5610151,0.78050756,0.6158854,0.8079427,0.6328191,0.8164096
98318,0.710112,0.855056,0.65449786,0.82724893,0.6329303,0.81646514,0.65465796,0.827329,0.71769494,0.8588475,0.766431,0.8832155,0.69899535,0.8494977,0.7733865,0.88669324,0.74185264,0.8709263,0.7704039,0.88520193
98319,0.7187086,0.85935426,0.6804328,0.8402164,0.6482674,0.8241337,0.711319,0.8556595,0.6783475,0.8391738,0.7740698,0.8870349,0.70164335,0.8508217,0.7698765,0.88493824,0.7837255,0.89186275,0.784992,0.892496
98320,0.70622206,0.853111,0.70986015,0.85493004,0.6868377,0.84341884,0.6608856,0.8304428,0.7564348,0.8782174,0.82668066,0.91334033,0.71723914,0.8586196,0.8181993,0.90909964,0.7571342,0.8785671,0.7809458,0.8904729
98321,0.68494487,0.84247243,0.6734252,0.8367126,0.6612463,0.83062315,0.6878221,0.84391105,0.67085934,0.83542967,0.7760862,0.8880431,0.66644675,0.83322334,0.76020885,0.8801044,0.78739274,0.89369637,0.7753159,0.88765794
98322,0.6586127,0.82930636,0.6518109,0.82590544,0.58194447,0.79097223,0.5887016,0.7943508,0.6892669,0.84463346,0.8095166,0.90475833,0.73131204,0.865656,0.7799339,0.88996696,0.76425326,0.8821266,0.807673,0.9038365
98323,0.7493837,0.87469184,0.6611806,0.8305903,0.64875686,0.82437843,0.6083275,0.80416375,0.7176681,0.858834,0.7882053,0.8941027,0.70941055,0.8547053,0.77354264,0.8867713,0.7028104,0.8514052,0.7617371,0.88086855
98324,0.6812625,0.84063125,0.6790812,0.8395406,0.59905005,0.799525,0.68180734,0.84090364,0.6552097,0.8276049,0.7043847,0.85219234,0.693001,0.8465005,0.72454715,0.8622736,0.75145185,0.8757259,0.75556767,0.87778383
98325,0.6925206,0.8462603,0.64320767,0.82160383,0.6509949,0.82549745,0.6668229,0.83341146,0.68173957,0.8408698,0.7647046,0.8823523,0.70585054,0.8529253,0.8009844,0.9004922,0.78947103,0.8947355,0.7882391,0.89411956
98326,0.58582056,0.7929103,0.5879093,0.7939546,0.5312451,0.76562256,0.5745826,0.7872913,0.5752357,0.78761786,0.6820272,0.8410136,0.6162586,0.8081293,0.6964486,0.8482243,0.7616822,0.88084114,0.7156377,0.85781884
98327,0.55898774,0.77949387,0.609463,0.8047315,0.5450303,0.7725152,0.53444374,0.76722187,0.5869634,0.7934817,0.67182934,0.8359147,0.6352889,0.8176445,0.67323136,0.8366157,0.7287663,0.86438316,0.72549415,0.8627471
98328,0.72353387,0.86176693,0.6484096,0.8242048,0.6560571,0.82802856,0.69494104,0.8474705,0.707728,0.853864,0.76976687,0.8848834,0.66215193,0.83107597,0.77376705,0.8868835,0.74375474,0.8718774,0.74559844,0.8727992
98329,0.68379104,0.8418955,0.6878978,0.8439489,0.6265014,0.81325066,0.70326716,0.85163355,0.68422335,0.8421117,0.72549963,0.8627498,0.7266184,0.8633092,0.789887,0.8949435,0.80218816,0.9010941,0.81523734,0.90761864
98330,0.62591255,0.8129563,0.63419104,0.8170955,0.5831054,0.79155266,0.63630617,0.8181531,0.64094985,0.8204749,0.64708704,0.82354355,0.63182795,0.815914,0.67385185,0.8369259,0.6968603,0.84843016,0.6756164,0.8378082
98331,0.5748762,0.7874381,0.52147543,0.7607377,0.54197204,0.770986,0.5750437,0.78752184,0.5216962,0.7608481,0.62212574,0.8110629,0.4618949,0.73094743,0.586627,0.7933135,0.61102164,0.8055108,0.54677606,0.773388
98332,0.54199356,0.7709968,0.5401747,0.77008736,0.5233755,0.76168776,0.5524176,0.77620876,0.5481411,0.77407056,0.66717553,0.83358777,0.6584238,0.8292119,0.6797253,0.83986264,0.70453274,0.8522664,0.71774596,0.858873
98333,0.46955743,0.7347787,0.4501772,0.7250886,0.45355153,0.72677577,0.45769566,0.72884786,0.46955436,0.7347772,0.6016034,0.8008017,0.60331017,0.80165505,0.54976743,0.77488375,0.6289325,0.81446624,0.6415765,0.82078826
98334,0.3473761,0.67368805,0.43244955,0.7162248,0.40588665,0.7029433,0.37447786,0.68723893,0.36570823,0.6828541,0.3561295,0.67806476,0.30073082,0.6503654,0.37729937,0.68864965,0.36635375,0.6831769,0.3825912,0.6912956
98335,0.6700356,0.8350178,0.67804253,0.83902127,0.63408554,0.81704277,0.6833532,0.8416766,0.662543,0.8312715,0.73057985,0.8652899,0.6668762,0.8334381,0.77027845,0.8851392,0.745396,0.872698,0.7317804,0.8658902
98336,0.57637054,0.78818524,0.5663711,0.78318554,0.57907414,0.7895371,0.5631312,0.7815656,0.58020616,0.7901031,0.6565161,0.82825804,0.52872306,0.7643615,0.64593124,0.8229656,0.64592123,0.8229606,0.5969076,0.7984538
98337,0.47002554,0.73501277,0.4688347,0.7344173,0.4349474,0.7174737,0.49560088,0.74780047,0.49461085,0.7473054,0.5633037,0.78165185,0.5724335,0.78621674,0.5146395,0.75731975,0.6275852,0.8137926,0.6080948,0.8040474
98338,0.59413165,0.79706585,0.65124214,0.82562107,0.58954024,0.7947701,0.6267996,0.8133998,0.54611975,0.77305984,0.5086672,0.7543336,0.51035714,0.7551786,0.6377401,0.81887007,0.64305186,0.82152593,0.56130004,0.78065
98339,0.5038158,0.75190794,0.51624656,0.7581233,0.4941469,0.7470735,0.4993284,0.7496642,0.55039984,0.7751999,0.68050504,0.8402525,0.6106982,0.8053491,0.64911705,0.8245585,0.7088779,0.85443896,0.7363311,0.86816555
98340,0.5841539,0.79207695,0.5649514,0.7824757,0.5426233,0.77131164,0.57746196,0.788731,0.6053599,0.80267996,0.7388214,0.8694107,0.69577837,0.8478892,0.66382354,0.8319118,0.7472551,0.87362754,0.7600717,0.8800359
98341,0.6747495,0.83737475,0.69898826,0.8494941,0.6307149,0.81535745,0.65767634,0.82883817,0.68454665,0.84227335,0.8031447,0.90157235,0.74883556,0.8744178,0.80687183,0.90343595,0.84124637,0.9206232,0.85308886,0.9265444
98342,0.7127017,0.85635084,0.63831925,0.8191596,0.64483166,0.8224158,0.6204054,0.8102027,0.6859354,0.8429677,0.74007434,0.8700372,0.67649937,0.8382497,0.7448635,0.87243176,0.7469717,0.87348586,0.75880486,0.8794024
98343,0.39442044,0.6972102,0.4116676,0.7058338,0.36364245,0.6818212,0.42501855,0.7125093,0.40751785,0.70375896,0.50018245,0.7500912,0.4734156,0.7367078,0.5132982,0.75664914,0.56763935,0.7838197,0.57396644,0.78698325
98344,0.6144989,0.8072494,0.59875464,0.7993773,0.585055,0.7925275,0.58050585,0.7902529,0.6028485,0.80142426,0.7049048,0.8524524,0.63312066,0.8165603,0.6875063,0.84375316,0.7068728,0.8534364,0.7095244,0.8547622
98345,0.66836303,0.83418155,0.6429224,0.8214612,0.6250365,0.81251824,0.586851,0.7934255,0.6802418,0.8401209,0.80610216,0.9030511,0.6916427,0.8458214,0.73413134,0.86706567,0.731455,0.86572754,0.7985447,0.8992723
98346,0.5003592,0.7501796,0.5164076,0.7582038,0.49753773,0.74876887,0.54929024,0.7746451,0.5162748,0.7581374,0.5923846,0.7961923,0.5303005,0.76515025,0.62476104,0.81238055,0.59812504,0.7990625,0.5639875,0.78199375
98347,0.5361477,0.76807386,0.54991335,0.7749567,0.53063494,0.76531744,0.5664932,0.78324664,0.5585946,0.7792973,0.6258986,0.8129493,0.6126549,0.80632746,0.63357186,0.81678593,0.7089757,0.85448784,0.6730637,0.8365319
98348,0.5016273,0.75081366,0.4984134,0.7492067,0.5346622,0.7673311,0.5042074,0.7521037,0.5432581,0.77162904,0.6372806,0.8186403,0.59903854,0.7995193,0.5760788,0.7880394,0.6919307,0.8459654,0.6779545,0.8389772
98349,0.6839397,0.84196985,0.7397531,0.86987656,0.6476927,0.82384634,0.6590947,0.82954735,0.7219647,0.86098236,0.75174975,0.8758749,0.7763769,0.8881885,0.8224962,0.9112481,0.7999332,0.8999666,0.81578285,0.9078914
98350,0.67578506,0.83789253,0.6392468,0.8196234,0.6298822,0.8149411,0.642646,0.82132304,0.6779314,0.8389657,0.79279244,0.8963962,0.68872267,0.8443613,0.765551,0.8827755,0.7545962,0.8772981,0.8114837,0.9057418
98351,0.5732971,0.7866485,0.6317955,0.81589776,0.5719608,0.7859804,0.59560406,0.79780203,0.61274517,0.8063726,0.6343341,0.81716704,0.65130466,0.82565236,0.670334,0.835167,0.7410003,0.87050015,0.7293423,0.8646711
98352,0.49165714,0.74582857,0.48683655,0.7434183,0.4583736,0.7291868,0.51863825,0.7593191,0.47662285,0.7383114,0.6087678,0.8043839,0.5670928,0.7835464,0.6168226,0.8084113,0.70241505,0.8512075,0.684245,0.8421225
98353,0.4331857,0.71659285,0.44786978,0.7239349,0.40688202,0.703441,0.4105034,0.7052517,0.48347056,0.7417353,0.580475,0.7902375,0.5887667,0.79438335,0.51552534,0.7577627,0.6221053,0.8110527,0.61107045,0.8055352
98354,0.43829447,0.7191472,0.5215581,0.760779,0.47642803,0.738214,0.4444854,0.7222427,0.48158127,0.7407906,0.41187394,0.70593697,0.44455445,0.7222772,0.47096533,0.7354827,0.46116254,0.7305813,0.40911135,0.7045557
98355,0.6334754,0.8167377,0.6193554,0.8096777,0.571358,0.785679,0.6033633,0.80168164,0.66851497,0.8342575,0.6209705,0.81048524,0.6391915,0.81959575,0.6497575,0.82487875,0.6744236,0.8372118,0.6600332,0.8300166
98356,0.5414168,0.77070844,0.585584,0.79279196,0.49405497,0.7470275,0.52518415,0.7625921,0.5992377,0.79961884,0.61120796,0.805604,0.6445589,0.82227945,0.6367379,0.8183689,0.65283,0.826415,0.62693787,0.81346893
98357,0.44410813,0.72205406,0.48750055,0.7437503,0.42827144,0.7141357,0.45655972,0.7282798,0.42030376,0.7101519,0.40963542,0.7048177,0.4239354,0.7119677,0.44649348,0.72324675,0.4867186,0.7433593,0.41250762,0.7062538
98358,0.6565739,0.82828695,0.673041,0.8365205,0.6017795,0.80088973,0.61025375,0.8051269,0.7041656,0.8520828,0.7784932,0.8892466,0.7921788,0.89608943,0.76589394,0.88294697,0.8055918,0.9027959,0.8169776,0.9084888
98359,0.49368262,0.7468413,0.4726271,0.7363136,0.45772552,0.72886276,0.42964107,0.7148205,0.49739963,0.7486998,0.64167905,0.8208395,0.60778916,0.8038946,0.5595013,0.77975065,0.66872627,0.8343631,0.6688998,0.8344499
98360,0.44109714,0.72054857,0.47076294,0.7353815,0.43839437,0.71919715,0.57963836,0.7898192,0.38346595,0.691733,0.38860583,0.6943029,0.38235614,0.6911781,0.46954793,0.734774,0.5010812,0.7505406,0.43817902,0.7190895
98361,0.6856048,0.8428024,0.7228319,0.861416,0.64423776,0.8221189,0.7013859,0.850693,0.7043214,0.8521607,0.72923183,0.8646159,0.7145108,0.8572554,0.783161,0.89158046,0.7817681,0.89088404,0.7596107,0.8798053
98362,0.5470818,0.7735409,0.5866741,0.79333705,0.56048524,0.7802426,0.5483769,0.77418846,0.607699,0.80384946,0.5923312,0.7961656,0.630685,0.8153425,0.62184656,0.8109233,0.6724794,0.8362397,0.6453788,0.8226894
98363,0.6669686,0.8334843,0.65034354,0.82517177,0.6281259,0.81406295,0.61688924,0.8084446,0.66091084,0.8304554,0.70752096,0.8537605,0.6233558,0.81167793,0.73473585,0.8673679,0.7233145,0.86165726,0.7158761,0.85793805
98364,0.44794145,0.7239707,0.45008707,0.72504354,0.47153074,0.73576534,0.3844512,0.6922256,0.4610932,0.7305466,0.5173804,0.75869024,0.4569913,0.72849566,0.532833,0.7664165,0.4966426,0.7483213,0.4982004,0.7491002
98365,0.52341485,0.7617074,0.5948522,0.7974261,0.5265037,0.76325184,0.52815175,0.7640759,0.54073715,0.7703686,0.52548146,0.76274073,0.5235126,0.7617563,0.61483335,0.8074167,0.6279092,0.8139546,0.5959773,0.79798865
98366,0.5467057,0.77335286,0.5998194,0.7999097,0.53250885,0.7662544,0.52396417,0.7619821,0.55462885,0.7773144,0.5795902,0.7897951,0.5598552,0.7799276,0.62642103,0.8132105,0.63467366,0.8173368,0.60844743,0.8042237
98367,0.55679995,0.77839994,0.58632046,0.7931602,0.55620265,0.7781013,0.5887761,0.79438806,0.58056885,0.7902844,0.56101274,0.7805064,0.584957,0.7924785,0.6064944,0.8032472,0.66494524,0.8324726,0.61730504,0.8086525
98368,0.50390434,0.7519522,0.558761,0.7793805,0.4855438,0.74277186,0.5188068,0.7594034,0.5242176,0.7621088,0.5896619,0.7948309,0.5670757,0.78353786,0.5742596,0.78712976,0.66526926,0.8326346,0.6248273,0.8124137
