Unnamed: 0,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_google_ux_Score
98265,0.7152395,0.85761976,0.67923343,0.8396167,0.6300713,0.81503564,0.6330268,0.8165134,0.6893822,0.8446911,0.80229187,0.90114594,0.6765043,0.8382522,0.7633892,0.8816946,0.7482698,0.8741349,0.7592099,0.87960494
98266,0.74403805,0.87201905,0.6863786,0.8431893,0.6301433,0.81507164,0.69336736,0.8466837,0.6799712,0.8399856,0.74088204,0.870441,0.6768805,0.83844024,0.7477819,0.87389094,0.74407506,0.87203753,0.7388208,0.8694104
98267,0.6666182,0.8333091,0.658767,0.8293835,0.6010225,0.80051124,0.669425,0.8347125,0.6728004,0.8364002,0.66242,0.83121,0.65431666,0.82715833,0.7255805,0.8627902,0.73104435,0.86552215,0.7062683,0.85313416
98268,0.70328087,0.85164046,0.6970061,0.84850305,0.6203872,0.8101936,0.64779574,0.82389784,0.670491,0.8352455,0.7380713,0.86903566,0.64313424,0.8215671,0.7656405,0.88282025,0.6874418,0.8437209,0.72983813,0.86491907
98269,0.68429685,0.8421484,0.66267526,0.83133763,0.6122658,0.8061329,0.628257,0.8141285,0.6774163,0.83870816,0.7323109,0.86615545,0.6876569,0.84382844,0.7211537,0.86057687,0.7346596,0.86732984,0.74504703,0.87252355
98270,0.66012275,0.8300614,0.6373874,0.8186937,0.56842196,0.784211,0.616503,0.8082515,0.6141827,0.80709136,0.71039295,0.8551965,0.6681988,0.8340994,0.7038913,0.85194564,0.74673486,0.8733674,0.7093253,0.85466266
98271,0.62966824,0.8148341,0.6017784,0.8008892,0.5272813,0.76364064,0.5602422,0.7801211,0.6524254,0.8262127,0.75291896,0.8764595,0.74128246,0.87064123,0.7131821,0.85659105,0.73714584,0.86857295,0.76949394,0.88474697
98272,0.6435996,0.8217998,0.6554419,0.82772094,0.590503,0.7952515,0.6065126,0.8032563,0.65722245,0.82861125,0.7776551,0.88882756,0.7068937,0.85344684,0.775715,0.8878575,0.7536636,0.87683177,0.8172157,0.90860784
98273,0.71094525,0.8554726,0.74003613,0.87001806,0.64764595,0.823823,0.6660373,0.83301866,0.717917,0.8589585,0.77816856,0.8890843,0.74391437,0.8719572,0.8253918,0.9126959,0.79387736,0.8969387,0.8275027,0.91375136
98274,0.6247132,0.8123566,0.6054312,0.8027156,0.5335366,0.76676834,0.6190406,0.8095203,0.63164485,0.8158224,0.764817,0.8824085,0.695211,0.84760547,0.72320044,0.8616002,0.70670474,0.85335237,0.7474005,0.87370026
98275,0.67927134,0.83963567,0.6648028,0.8324014,0.569582,0.784791,0.62812126,0.8140606,0.694855,0.8474275,0.74638903,0.8731945,0.7222614,0.8611307,0.7624408,0.8812204,0.73443675,0.8672184,0.7583072,0.8791536
98276,0.67363584,0.8368179,0.6845481,0.84227407,0.60469604,0.802348,0.6511536,0.8255768,0.6810918,0.8405459,0.69726616,0.84863305,0.68321216,0.8416061,0.7614554,0.8807277,0.75235003,0.87617505,0.7232189,0.86160946
98277,0.5976696,0.7988348,0.58923644,0.79461825,0.51341295,0.7567065,0.60640943,0.8032047,0.5798248,0.7899124,0.6546533,0.82732666,0.63177127,0.81588566,0.6647112,0.8323556,0.7123554,0.8561777,0.6938578,0.8469289
98278,0.6916203,0.8458102,0.660746,0.830373,0.6526807,0.8263403,0.6746682,0.8373341,0.6726051,0.8363025,0.7903844,0.8951922,0.71553624,0.8577681,0.7745466,0.8872733,0.74586856,0.8729343,0.7765596,0.8882798
98279,0.7080011,0.85400057,0.68355197,0.841776,0.62104434,0.8105222,0.69186705,0.84593356,0.6879586,0.8439793,0.7543117,0.87715584,0.7120278,0.8560139,0.7820066,0.8910033,0.7524198,0.8762099,0.7781278,0.8890639
98280,0.6427639,0.8213819,0.65253973,0.82626987,0.5842203,0.79211015,0.6785197,0.83925986,0.5901959,0.79509795,0.62672937,0.8133647,0.6126727,0.80633634,0.6855812,0.8427906,0.6814513,0.84072566,0.6534413,0.82672065
98281,0.6704656,0.8352328,0.6353433,0.81767166,0.5629848,0.7814924,0.6141403,0.80707014,0.6655957,0.8327979,0.74128497,0.8706425,0.73274153,0.8663708,0.7260164,0.8630082,0.7429775,0.87148875,0.7632447,0.8816223
98282,0.6425594,0.8212797,0.69983184,0.8499159,0.6104481,0.80522406,0.67545164,0.8377258,0.61814713,0.80907357,0.64845103,0.82422554,0.6391345,0.81956726,0.70003104,0.8500155,0.7031808,0.8515904,0.6990467,0.8495233
98283,0.6997109,0.8498554,0.7132636,0.85663176,0.6050415,0.80252075,0.7046271,0.8523135,0.6709423,0.83547115,0.70756483,0.8537824,0.7124518,0.8562259,0.745981,0.8729905,0.73206294,0.86603147,0.7536967,0.87684834
98284,0.50692034,0.75346017,0.5445068,0.7722534,0.4749443,0.7374722,0.5111855,0.75559276,0.55969715,0.7798486,0.6763253,0.83816266,0.6760178,0.8380089,0.68786585,0.8439329,0.727088,0.863544,0.73257774,0.8662889
98285,0.56413764,0.78206885,0.5597001,0.77985,0.48718947,0.74359477,0.56160355,0.7808018,0.58114135,0.7905707,0.65284765,0.8264238,0.6459718,0.8229859,0.6476178,0.8238089,0.7122117,0.85610586,0.6743319,0.83716595
98286,0.639222,0.819611,0.6770868,0.8385434,0.63914067,0.8195703,0.6256092,0.8128046,0.65769154,0.82884574,0.6845227,0.8422613,0.66325366,0.83162683,0.7751437,0.8875718,0.7310283,0.86551416,0.70456403,0.85228205
98287,0.68587005,0.842935,0.65570223,0.8278511,0.65294594,0.826473,0.64246505,0.82123256,0.6799617,0.83998084,0.7734972,0.8867486,0.69375706,0.8468785,0.7920817,0.89604086,0.76409173,0.88204587,0.7753687,0.88768435
98288,0.55760014,0.7788001,0.5910293,0.79551464,0.49879724,0.7493986,0.53606445,0.7680322,0.5445446,0.7722723,0.5453825,0.77269125,0.56288266,0.78144133,0.6121835,0.8060918,0.618806,0.809403,0.5994373,0.7997186
98289,0.68066967,0.84033483,0.65882707,0.82941353,0.60873055,0.8043653,0.6295005,0.81475025,0.6559495,0.82797474,0.7646967,0.88234836,0.711251,0.8556255,0.7288598,0.8644299,0.7561097,0.87805486,0.7875214,0.8937607
98290,0.4441639,0.72208196,0.47050267,0.7352513,0.44387698,0.7219385,0.4047126,0.7023563,0.4927553,0.74637765,0.5846033,0.79230165,0.60951054,0.8047553,0.51511836,0.7575592,0.596979,0.7984895,0.62974644,0.8148732
98291,0.72410333,0.86205167,0.67984056,0.8399203,0.61261326,0.8063066,0.62590504,0.8129525,0.70955837,0.8547792,0.81843233,0.90921617,0.7212447,0.86062235,0.7883974,0.89419866,0.7687262,0.8843631,0.8033742,0.9016871
98292,0.6536895,0.82684475,0.67051053,0.83525527,0.56815845,0.7840792,0.6207444,0.81037223,0.6752287,0.83761436,0.7314738,0.8657369,0.72631466,0.86315733,0.73772395,0.868862,0.7257858,0.86289287,0.7585993,0.87929964
98293,0.6534792,0.8267396,0.6379784,0.81898916,0.58649015,0.7932451,0.6160577,0.8080288,0.64079976,0.8203999,0.73981917,0.8699096,0.70043975,0.85021985,0.7211882,0.8605941,0.7502268,0.87511337,0.77445275,0.88722634
98294,0.6671169,0.83355844,0.6225071,0.81125355,0.58488375,0.79244184,0.65050006,0.82525,0.63786334,0.8189317,0.73572445,0.8678622,0.66921985,0.8346099,0.73187447,0.86593723,0.7481948,0.8740974,0.74839884,0.8741994
98295,0.63347757,0.8167388,0.6116645,0.80583227,0.5635716,0.7817858,0.60282737,0.80141366,0.605616,0.802808,0.71684575,0.8584229,0.6896193,0.84480965,0.69515574,0.84757787,0.7366015,0.86830074,0.7589766,0.8794883
98296,0.55692744,0.7784637,0.6050809,0.8025404,0.500336,0.75016797,0.53356874,0.76678437,0.544613,0.7723065,0.58624077,0.7931204,0.5824225,0.79121125,0.63791656,0.8189583,0.6300572,0.8150286,0.63951904,0.8197595
98297,0.7068791,0.85343957,0.68219805,0.841099,0.62734807,0.81367403,0.6935139,0.84675694,0.67286944,0.8364347,0.702838,0.851419,0.67479205,0.837396,0.7495857,0.8747928,0.76052964,0.8802648,0.7536919,0.87684596
98298,0.65322816,0.8266141,0.6416044,0.8208022,0.57400703,0.7870035,0.6374935,0.81874675,0.6408677,0.82043386,0.7111328,0.8555664,0.7004665,0.85023326,0.7181944,0.85909724,0.74268466,0.8713423,0.7469999,0.8735
98299,0.65728706,0.82864356,0.68218094,0.84109044,0.5836489,0.79182446,0.6737681,0.836884,0.66900516,0.8345026,0.70946467,0.85473233,0.67837346,0.8391867,0.74619496,0.8730975,0.67552596,0.83776295,0.70380217,0.85190105
98300,0.63079095,0.8153955,0.63609385,0.8180469,0.56400794,0.782004,0.5807699,0.79038495,0.6334106,0.8167053,0.7420397,0.87101984,0.70289236,0.85144615,0.7351082,0.86755407,0.70706046,0.8535302,0.7808504,0.8904252
98301,0.6115308,0.8057654,0.57957995,0.78979,0.49804422,0.7490221,0.53244734,0.76622367,0.64070046,0.8203502,0.74832976,0.8741649,0.7036977,0.85184884,0.69598246,0.8479912,0.70528233,0.85264117,0.76117474,0.88058734
98302,0.7385991,0.86929953,0.69806176,0.84903085,0.6322439,0.81612194,0.669685,0.8348425,0.7086462,0.8543231,0.77091134,0.88545567,0.71385515,0.8569276,0.75251186,0.8762559,0.7542825,0.87714124,0.77049756,0.8852488
98303,0.6452751,0.82263756,0.6273923,0.81369615,0.5485064,0.7742532,0.59843564,0.7992178,0.6592616,0.8296308,0.7926765,0.8963382,0.73842955,0.8692148,0.74578166,0.87289083,0.7631862,0.8815931,0.8055661,0.90278304
98304,0.7676784,0.8838392,0.7236226,0.8618113,0.6681738,0.8340869,0.6565051,0.82825255,0.7250818,0.8625409,0.7899195,0.89495975,0.7358272,0.8679136,0.7758368,0.8879184,0.7611779,0.88058895,0.7659288,0.8829644
98305,0.7255736,0.86278677,0.7018164,0.85090816,0.6247375,0.81236875,0.64290977,0.8214549,0.6971909,0.84859544,0.7193819,0.85969096,0.69678164,0.8483908,0.7339989,0.86699945,0.73265976,0.8663299,0.7512373,0.87561864
98306,0.6425977,0.82129884,0.6217809,0.81089044,0.5662017,0.78310084,0.57782966,0.7889148,0.60882217,0.80441105,0.71629375,0.8581469,0.6405841,0.82029206,0.70305574,0.85152787,0.67651296,0.8382565,0.6920884,0.8460442
98307,0.71939975,0.85969985,0.73283815,0.8664191,0.6725519,0.83627594,0.6782522,0.8391261,0.71011376,0.8550569,0.78451294,0.8922565,0.7423199,0.8711599,0.81043446,0.90521723,0.8088171,0.9044086,0.81786233,0.90893114
98308,0.58438253,0.79219127,0.613701,0.8068505,0.46711338,0.7335567,0.569448,0.784724,0.5566758,0.7783379,0.6468293,0.8234147,0.6472635,0.82363176,0.63980377,0.8199019,0.6854178,0.8427089,0.692133,0.8460665
98309,0.728384,0.864192,0.7043461,0.8521731,0.6241199,0.81205994,0.6403737,0.82018685,0.7292652,0.8646326,0.8184246,0.9092123,0.76034343,0.8801717,0.80284625,0.9014231,0.82045007,0.91022503,0.83107865,0.9155393
98310,0.69689643,0.8484482,0.6494461,0.82472306,0.6084982,0.8042491,0.5922411,0.7961205,0.6608109,0.8304055,0.75826645,0.8791332,0.6906085,0.84530425,0.698995,0.8494975,0.70823705,0.8541185,0.76045954,0.8802298
98311,0.68142074,0.8407104,0.6542533,0.8271266,0.59041595,0.795208,0.5979111,0.79895556,0.671658,0.835829,0.76836956,0.8841848,0.720688,0.860344,0.7226698,0.8613349,0.76184475,0.8809224,0.7846687,0.89233434
98312,0.6511187,0.8255594,0.69540536,0.8477027,0.5749681,0.78748405,0.6280711,0.81403553,0.6865457,0.84327286,0.7143009,0.85715044,0.74474144,0.8723707,0.7442038,0.8721019,0.7043451,0.85217255,0.7492572,0.8746286
98313,0.66261566,0.8313078,0.6780112,0.8390056,0.60362494,0.80181247,0.63732034,0.81866014,0.64804673,0.82402337,0.74832493,0.87416244,0.67821556,0.83910775,0.7507,0.87535,0.7339159,0.86695796,0.77394396,0.88697195
98314,0.7770668,0.8885334,0.7212474,0.8606237,0.6847906,0.8423953,0.6911823,0.8455912,0.73307705,0.8665385,0.82019794,0.91009897,0.7211113,0.86055565,0.8072461,0.90362304,0.7749069,0.88745344,0.7901962,0.8950981
98315,0.66476834,0.83238417,0.68298763,0.84149384,0.631833,0.81591654,0.6269351,0.81346756,0.6750356,0.8375178,0.76912,0.88456,0.7280584,0.86402917,0.73535955,0.8676798,0.7411486,0.8705743,0.76064694,0.88032347
98316,0.78144145,0.8907207,0.75155175,0.8757759,0.6798779,0.83993894,0.69201076,0.8460054,0.74598765,0.8729938,0.8198513,0.90992564,0.7517482,0.8758741,0.81536496,0.9076825,0.7667576,0.8833788,0.81452703,0.9072635
98317,0.60482275,0.8024114,0.5906595,0.79532975,0.52191526,0.7609576,0.5364927,0.76824635,0.6227622,0.8113811,0.74725336,0.8736267,0.7011928,0.8505964,0.6719478,0.83597386,0.70187336,0.85093665,0.7604517,0.88022584
98318,0.7198913,0.85994565,0.65569186,0.82784593,0.5943095,0.7971548,0.65522003,0.82761,0.68465173,0.84232587,0.7498039,0.87490195,0.67766225,0.8388311,0.7375779,0.86878896,0.7508193,0.87540966,0.75592357,0.87796175
98319,0.71158886,0.8557944,0.6843896,0.8421948,0.621557,0.8107785,0.6639347,0.83196735,0.66541755,0.8327088,0.7203865,0.86019325,0.6622076,0.8311038,0.73678946,0.86839473,0.71776533,0.85888267,0.7181212,0.8590606
98320,0.72017664,0.86008835,0.69981885,0.8499094,0.65463316,0.8273166,0.6383003,0.81915015,0.732162,0.866081,0.8565266,0.9282633,0.7652053,0.8826027,0.8028412,0.9014206,0.7713709,0.88568544,0.8397136,0.9198568
98321,0.72464496,0.86232245,0.6841456,0.84207284,0.65412164,0.8270608,0.68172306,0.84086156,0.68071043,0.8403552,0.79066575,0.8953329,0.6975221,0.8487611,0.7719221,0.88596106,0.7633581,0.88167906,0.7807473,0.89037365
98322,0.6717093,0.83585465,0.643666,0.821833,0.55870855,0.7793543,0.59001666,0.7950083,0.6747705,0.83738524,0.7987538,0.89937687,0.706357,0.8531785,0.75702,0.87851,0.7592004,0.87960017,0.80159724,0.9007986
98323,0.7058417,0.8529209,0.69164014,0.84582007,0.5951964,0.79759824,0.60719967,0.80359983,0.6996722,0.8498361,0.7371762,0.8685881,0.71907854,0.8595393,0.753197,0.8765985,0.7260844,0.86304224,0.73703235,0.8685162
98324,0.63702273,0.81851137,0.65537983,0.8276899,0.56721616,0.7836081,0.6536678,0.8268339,0.64652276,0.8232614,0.7461413,0.87307066,0.69905496,0.8495275,0.72910607,0.86455303,0.72684634,0.86342317,0.7569078,0.8784539
98325,0.7074368,0.8537184,0.68932277,0.84466136,0.64039004,0.820195,0.6743141,0.837157,0.6955587,0.8477794,0.79370826,0.89685416,0.7451265,0.87256324,0.80520475,0.9026024,0.7929331,0.89646655,0.81395376,0.9069769
98326,0.5730074,0.7865037,0.59987926,0.79993963,0.49686456,0.7484323,0.5524192,0.7762096,0.5354699,0.76773494,0.6420562,0.8210281,0.61270547,0.80635273,0.68452436,0.84226215,0.71768343,0.8588417,0.69018227,0.8450911
98327,0.5724105,0.7862053,0.6173827,0.8086914,0.49759704,0.7487985,0.55874956,0.7793748,0.55247283,0.7762364,0.64764386,0.8238219,0.63523746,0.8176187,0.66926754,0.83463377,0.7202716,0.8601358,0.70773983,0.8538699
98328,0.7292658,0.8646329,0.65168875,0.8258444,0.6484243,0.8242122,0.6980816,0.8490408,0.7419901,0.87099504,0.7964473,0.89822364,0.7243533,0.86217666,0.80722106,0.9036105,0.76800776,0.8840039,0.7915292,0.8957646
98329,0.6705772,0.83528864,0.6488948,0.8244474,0.593541,0.7967705,0.6605629,0.83028144,0.6553595,0.82767975,0.7495962,0.87479806,0.7039331,0.85196656,0.7668638,0.8834319,0.7664814,0.8832407,0.79894745,0.8994737
98330,0.59189916,0.7959496,0.6133489,0.8066745,0.52542186,0.7627109,0.57778776,0.7888939,0.57920814,0.78960407,0.64344233,0.8217212,0.6457943,0.82289714,0.664405,0.8322025,0.65987444,0.8299372,0.693243,0.8466215
98331,0.6223813,0.81119066,0.5827013,0.79135066,0.54727364,0.7736368,0.62830657,0.8141533,0.57771885,0.7888594,0.6711042,0.8355521,0.56553185,0.7827659,0.65855163,0.82927585,0.6944704,0.8472352,0.6597009,0.82985044
98332,0.55979633,0.77989817,0.5966151,0.79830754,0.5209242,0.7604621,0.5725471,0.78627354,0.5754355,0.78771776,0.67963946,0.8398197,0.7031299,0.85156494,0.71379083,0.85689545,0.7087971,0.85439855,0.71366584,0.8568329
98333,0.5596484,0.7798242,0.5636461,0.78182304,0.5099056,0.7549528,0.5327968,0.76639843,0.5669997,0.78349984,0.65667677,0.8283384,0.6706164,0.8353082,0.62939155,0.8146958,0.69611937,0.84805965,0.72832,0.86416
98334,0.6602485,0.83012426,0.6538424,0.8269212,0.62173975,0.8108699,0.6172724,0.8086362,0.6030284,0.8015142,0.6898967,0.84494835,0.5905466,0.7952733,0.65618277,0.8280914,0.67539597,0.837698,0.6768881,0.83844405
98335,0.71583575,0.8579179,0.7209444,0.8604722,0.6477453,0.8238727,0.7047189,0.8523594,0.67430735,0.8371537,0.7388301,0.86941504,0.70133704,0.85066855,0.7776086,0.8888043,0.7336674,0.8668337,0.7491335,0.8745668
98336,0.6841376,0.8420688,0.6596285,0.82981426,0.62937117,0.8146856,0.63326085,0.8166304,0.67038286,0.8351914,0.7545545,0.87727726,0.6447121,0.82235605,0.754308,0.877154,0.72550607,0.86275303,0.72600114,0.8630006
98337,0.56224585,0.7811229,0.5032872,0.7516436,0.4272679,0.71363395,0.53278315,0.7663916,0.54724205,0.773621,0.5919447,0.79597235,0.5857013,0.7928506,0.5617372,0.7808686,0.6086987,0.80434936,0.6094712,0.8047356
98338,0.61123824,0.8056191,0.6770042,0.8385021,0.6051638,0.8025819,0.61427736,0.8071387,0.5966798,0.7983399,0.5402987,0.77014935,0.54994285,0.7749714,0.6547938,0.82739687,0.65808964,0.8290448,0.57472205,0.787361
98339,0.5472313,0.77361566,0.5672332,0.7836166,0.4851228,0.7425614,0.49556628,0.7477831,0.55300605,0.776503,0.66190434,0.83095217,0.6402,0.8201,0.6606442,0.8303221,0.67508405,0.83754206,0.70827234,0.85413617
98340,0.6628122,0.8314061,0.6396731,0.81983656,0.56655234,0.7832762,0.6046766,0.8023383,0.6601472,0.8300736,0.7760087,0.88800436,0.75159216,0.8757961,0.72132874,0.86066437,0.74849284,0.8742464,0.80125403,0.900627
98341,0.63409483,0.8170474,0.65553117,0.8277656,0.5740889,0.7870444,0.59116197,0.795581,0.6162827,0.80814135,0.70799243,0.8539962,0.70441055,0.8522053,0.6932818,0.84664094,0.7042628,0.85213137,0.74517095,0.8725855
98342,0.7559166,0.8779583,0.68323994,0.84161997,0.6691909,0.83459544,0.64733636,0.8236682,0.72679317,0.8633966,0.8210161,0.91050804,0.73536104,0.86768055,0.790433,0.89521646,0.78055894,0.8902795,0.8282975,0.91414875
98343,0.4456276,0.7228138,0.44523102,0.7226155,0.40804923,0.7040246,0.4463048,0.7231524,0.47761574,0.73880786,0.57823884,0.7891194,0.5210506,0.7605253,0.5543792,0.7771896,0.634495,0.8172475,0.6370587,0.81852937
98344,0.67140967,0.8357048,0.6880729,0.84403646,0.60450727,0.8022536,0.6712997,0.83564985,0.63574535,0.81787264,0.69235706,0.84617853,0.6555911,0.8277955,0.70426637,0.85213315,0.6938051,0.84690255,0.7152537,0.85762686
98345,0.7098545,0.85492724,0.6944576,0.84722877,0.6263223,0.81316113,0.6243552,0.8121776,0.68075895,0.8403795,0.7981021,0.8990511,0.73985195,0.869926,0.75177383,0.8758869,0.7634722,0.8817361,0.8285644,0.9142822
98346,0.64081883,0.8204094,0.6401747,0.8200873,0.5786699,0.78933495,0.6291387,0.81456935,0.6505444,0.8252722,0.76347995,0.88174,0.6983814,0.8491907,0.76748616,0.88374305,0.7633928,0.8816964,0.7690141,0.88450706
98347,0.5465953,0.77329767,0.57614744,0.7880737,0.50768554,0.7538428,0.50916123,0.7545806,0.5418472,0.7709236,0.6205956,0.8102978,0.60471296,0.8023565,0.60191756,0.80095875,0.68523586,0.8426179,0.656399,0.8281995
98348,0.59662503,0.79831254,0.57312435,0.7865622,0.5061878,0.7530939,0.56509626,0.7825481,0.5781964,0.7890982,0.67111886,0.8355594,0.6607153,0.8303577,0.6335883,0.81679416,0.7295154,0.86475766,0.7121107,0.8560554
98349,0.70840645,0.8542032,0.71435,0.857175,0.6279357,0.8139678,0.7017926,0.8508963,0.699276,0.849638,0.7487344,0.87436724,0.6867701,0.84338504,0.7794883,0.88974416,0.7921101,0.89605504,0.7675203,0.88376015
98350,0.69156325,0.8457816,0.6969825,0.84849125,0.6409292,0.8204646,0.70195657,0.85097826,0.6920948,0.8460474,0.7518475,0.87592375,0.7100924,0.8550462,0.7760705,0.88803524,0.761706,0.880853,0.76790273,0.88395137
98351,0.68671215,0.8433561,0.6694808,0.8347404,0.61307657,0.8065383,0.6190226,0.8095113,0.7147713,0.85738564,0.81808347,0.90904176,0.7530731,0.87653655,0.7790288,0.8895144,0.7810049,0.89050245,0.82011604,0.910058
98352,0.49624282,0.7481214,0.5199849,0.7599925,0.40287742,0.7014387,0.4649154,0.7324577,0.5078916,0.7539458,0.63074315,0.8153716,0.61976004,0.80988,0.60888886,0.80444443,0.6522439,0.8261219,0.65237033,0.82618517
98353,0.6646444,0.83232224,0.6099552,0.8049776,0.5573633,0.77868164,0.55431163,0.7771558,0.67120045,0.83560026,0.8096689,0.90483445,0.77692056,0.8884603,0.73354733,0.86677366,0.7413335,0.87066674,0.8115933,0.90579665
98354,0.47473943,0.7373697,0.5527624,0.7763812,0.47160405,0.73580205,0.476784,0.738392,0.46594954,0.73297477,0.4278865,0.71394324,0.46127284,0.7306364,0.4755568,0.7377784,0.48816195,0.74408096,0.46060535,0.7303027
98355,0.7536938,0.8768469,0.7533895,0.87669474,0.7007201,0.85036004,0.67801046,0.83900523,0.71983093,0.8599155,0.7112042,0.8556021,0.68123674,0.8406184,0.7410808,0.8705404,0.74338317,0.8716916,0.73340786,0.8667039
98356,0.6300721,0.81503606,0.6495999,0.82479995,0.56371003,0.781855,0.5806639,0.79033196,0.63353765,0.8167688,0.70507777,0.8525389,0.68188345,0.8409417,0.6962545,0.84812725,0.7219384,0.8609692,0.72479343,0.8623967
98357,0.6037488,0.8018744,0.6734698,0.8367349,0.5682906,0.7841453,0.5682249,0.78411245,0.58590055,0.7929503,0.5040611,0.75203055,0.5363045,0.76815224,0.56888235,0.7844412,0.56055856,0.7802793,0.5186837,0.75934184
98358,0.7092725,0.85463625,0.68015337,0.8400767,0.6256519,0.8128259,0.62999606,0.81499803,0.7175587,0.8587793,0.80667126,0.90333563,0.7716196,0.8858098,0.7736127,0.88680637,0.7871271,0.8935635,0.82861185,0.9143059
98359,0.59636635,0.7981832,0.55785227,0.77892613,0.55326885,0.77663445,0.53071,0.765355,0.61410487,0.80705243,0.6983714,0.8491857,0.65959466,0.8297973,0.6817577,0.84087884,0.7272778,0.8636389,0.75799066,0.8789953
98360,0.587474,0.793737,0.6644399,0.83221996,0.56814164,0.78407085,0.6910807,0.84554034,0.5700458,0.7850229,0.59264064,0.7963203,0.5911648,0.7955824,0.66585517,0.8329276,0.69941145,0.8497057,0.65009415,0.8250471
98361,0.60308194,0.801541,0.6309883,0.8154942,0.5368413,0.76842064,0.6130127,0.80650634,0.5932913,0.79664564,0.6251424,0.81257117,0.60477686,0.8023884,0.69203496,0.8460175,0.6797241,0.83986205,0.6694471,0.8347236
98362,0.61509013,0.80754507,0.6021284,0.8010642,0.57590306,0.7879515,0.55470407,0.77735204,0.62586224,0.8129311,0.695609,0.8478045,0.69502914,0.84751457,0.6834163,0.8417082,0.6872605,0.84363025,0.72789,0.863945
98363,0.7329409,0.86647046,0.713879,0.8569395,0.6312704,0.8156352,0.65914094,0.8295705,0.6792312,0.8396156,0.7120476,0.8560238,0.6845348,0.8422674,0.75677395,0.878387,0.76032156,0.8801608,0.75926536,0.8796327
98364,0.6014936,0.8007468,0.6149548,0.8074774,0.5742848,0.7871424,0.5516137,0.77580684,0.6051929,0.80259645,0.6677032,0.8338516,0.6172037,0.80860186,0.69316125,0.8465806,0.6555725,0.8277862,0.67016006,0.83508
98365,0.584484,0.792242,0.6046101,0.80230504,0.54033947,0.77016973,0.57619214,0.7880961,0.54847014,0.77423507,0.62324214,0.81162107,0.5867434,0.7933717,0.6693407,0.83467036,0.6783753,0.8391876,0.6993315,0.84966576
98366,0.58672094,0.7933605,0.6503157,0.8251579,0.59445786,0.79722893,0.5621035,0.78105175,0.5973899,0.79869497,0.6170958,0.8085479,0.5833429,0.79167145,0.6770098,0.8385049,0.6306318,0.8153159,0.61114705,0.8055735
98367,0.6617199,0.83085996,0.6336584,0.8168292,0.6012942,0.80064714,0.6143228,0.8071614,0.61742526,0.8087126,0.69756836,0.8487842,0.63973695,0.81986845,0.6704626,0.8352313,0.6854397,0.84271985,0.70610094,0.8530505
98368,0.62538767,0.81269383,0.6566005,0.82830024,0.564487,0.7822435,0.5954282,0.7977141,0.6310363,0.81551814,0.7181015,0.85905075,0.685715,0.8428575,0.7109818,0.8554909,0.7300812,0.8650406,0.7410158,0.8705079
98369,0.61917615,0.8095881,0.6141,0.80705,0.5820941,0.79104704,0.5722559,0.7861279,0.6665404,0.8332702,0.7705333,0.88526666,0.73317707,0.86658853,0.7563936,0.87819684,0.72695047,0.8634752,0.8043225,0.90216124
98370,0.61972696,0.80986345,0.6336572,0.8168286,0.52195334,0.7609767,0.61442834,0.80721414,0.61629105,0.8081455,0.7289439,0.8644719,0.69789994,0.84894997,0.75297904,0.8764895,0.7377744,0.8688872,0.77772266,0.8888613
